X,Y,FNO,F_NAME,HMIS_,PROV,DIST,DIVISION,LOCATION,SUB_LOCATI,LONG,LAT,SPATIAL_RE,F_TYPE,AGENCY,N14,N15
36.851234,-0.781234,13,KANGARI DISP,330,CENTRAL,MARAGUA,KIGUMO,KANGARI,KANGARI,36.851234,-0.781234,1:50000 MAPS,4,MOH,,
37.01707,-0.86633,14,KARITI DISP,2709,CENTRAL,MARAGUA,KANDARA,KAGUNDUINI,KARITI,37.017070,-0.866330,GPS,4,MOH,,
36.97549,-0.83194,15,KARIUA DISP,333,CENTRAL,MARAGUA,KANDARA,RUCHU,KARIUA,36.975490,-0.831940,GPS,4,MOH,,
36.827,-0.748188,16,KINYONA DISP,343,CENTRAL,MARAGUA,KIGUMO,KINYONA,KINYONA,36.827000,-0.748188,1:50000 MAPS,4,MISS,,
37.18661,-0.89406,17,MAKUYU HEALTH CENTRE,384,CENTRAL,MARAGUA,MAKUYU,MAKUYU,MAKUYU,37.186610,-0.894060,GPS,3,MOH,,
37.12663,-0.78693,18,MARAGUA DISTRICT HOSPITAL (RHTC),395,CENTRAL,MARAGUA,MARAGUA,NGINDA,GAKOIGO,37.126630,-0.786930,GPS,1,MOH,,
37.2,-0.77,19,MARAGUA RIDGE HEALTH CENTRE,348,CENTRAL,MARAGUA,MARAGUA,MARAGUA RIDGE,MARAGUA RIDGE,37.200000,-0.770000,ILRI VILLAGES,3,MOH,,
37.209983,-0.803599,20,MARANJAU GK PRISON DISP,361,CENTRAL,MARAGUA,MAKUYU,KAMBITI,MARANJAU,37.209983,-0.803599,DHMT,4,MOH,,
36.9348,-0.79846,21,MARIRA DISP,350,CENTRAL,MARAGUA,KIGUMO,KANGARI,MARIIRA,36.934800,-0.798460,1:50000 MAPS,4,MISS,,
37.0772,-0.84768,23,MUGUMOINI DISP,358,CENTRAL,MARAGUA,MARAGUA,KAHUMBU,MUGUMOINI(MARAG),37.077200,-0.847680,GPS,4,MOH,,
37.05976,-0.92799,25,MURUKA DISP,3414,CENTRAL,MARAGUA,KANDARA,MURUKA,MURUKA,37.059760,-0.927990,GPS,4,MOH,,
36.951802,-0.817568,26,MUTHERU DISP,363,CENTRAL,MARAGUA,KANDARA,RUCHU,GACHARAGE(KANDARA),36.951802,-0.817568,1:50000 MAPS,4,MOH,,
37.0485,-0.810626,27,MUTHITHI DISP,364,CENTRAL,MARAGUA,MARAGUA,ICHAGAKI,GIKOMORA,37.048500,-0.810626,1:50000 MAPS,4,MISS,,
37.044121,-0.801467,,MUTHITHI DISP,,CENTRAL,MARAGUA,MARAGUA,ICHAGAKI,GIKOMORA,37.044121,-0.801467,DHMT,4,MOH,,
37.0322,-0.93433,28,NAARO DISP,367,CENTRAL,MARAGUA,KANDARA,MURUKA,NAARO,37.032200,-0.934330,1:50000 MAPS,4,MOH,,
37.0593,-0.87088,29,NGURUWENI DISP,368,CENTRAL,MARAGUA,KANDARA,GAICHANJIRU,NGURWE-INI,37.059300,-0.870880,GPS,4,MOH,,
37.00208,-0.89808,31,RUCHU DISP,372,CENTRAL,MARAGUA,KANDARA,ITHIRU,KIIRI,37.002080,-0.898080,GPS,4,MISS,,
37.15,-0.87,32,SABASABA (CATHOLIC ) DISP,3641,CENTRAL,MARAGUA,MAKUYU,KAMAHUHA,SABA SABA,37.150000,-0.870000,ILRI VILLAGES,4,MISS,,
37.1361,-0.87501,33,SABASABA SUB HEALTH CENTRE,373,CENTRAL,MARAGUA,MARAGUA,KAHUMBU,KANDANI,37.136100,-0.875010,GPS,3,MOH,,
36.892918,-0.776771,,TATA HANAH DISP,,CENTRAL,MARAGUA,KIGUMO,KINYONA,KINYONA,36.892918,-0.776771,DHMT,4,MISS,,
36.8478,-0.61184,1,GACHARAGENI DISP,305,CENTRAL,MURANGA,MATHIOYA,NJUMBI,KIAMUTURI,36.847800,-0.611840,DDP,4,MOH,,
37.0161,-0.627688,2,GAKURWE DISP,306,CENTRAL,MURANGA,KIHARU,GATURI,GATHUKIINI,37.016100,-0.627688,1:50000 MAPS,4,MOH,,
36.93,-0.7,4,GATANGARA DISP,309,CENTRAL,MURANGA,KANGEMA,KANYENYAINI,KIBUTHA,36.930000,-0.700000,DHMT,4,MOH,,
36.86,-0.72,5,GATARA DISP,352,CENTRAL,MURANGA,KANGEMA,KIRURI,ICHICHI,36.860000,-0.720000,DHMT,4,MOH,,
36.8923,-0.740291,6,GATHAITHI DISP,311,CENTRAL,MURANGA,KAHURO,MURARANDIA,GATHAITHI(MURANGA),36.892300,-0.740291,DDP,4,MOH,,
,,,GATHERA DISP,,CENTRAL,MURANGA,KANGEMA,IYEGO,GIKUI,,,,4,MISS,,
37.0632,-0.728944,8,GATHERU DISP,312,CENTRAL,MURANGA,KAHURO,KAHUHIA,GATHERU,37.063200,-0.728944,1:50000 MAPS,4,MOH,,
37.10059,-0.64613,10,GATURI DISP,313,CENTRAL,MURANGA,KIHARU,GATURI,GEITWA/MUGEKA,37.100590,-0.646130,GPS,4,MISS,,
37.014,-0.676591,11,GIKUI DISP,316,CENTRAL,MURANGA,KANGEMA,IYEGO,GIKUI(MURANGA),37.014000,-0.676591,1:50000 MAPS,4,MOH,,
37.07393,-0.74295,12,GITARO DISP,317,CENTRAL,MURANGA,KAHURO,MUGOIRI,GATUNDU(MURANGA),37.073930,-0.742950,GPS,4,MOH,,
37.1018,-0.62973,14,GITHANGA DISP,4318,CENTRAL,MURANGA,KIHARU,GATURI,GEITWA/MUGEKA,37.101800,-0.629730,1:50000 MAPS,4,MISS,,
37.0255,-0.655967,16,GITUGI DISP,319,CENTRAL,MURANGA,MATHIOYA,GITUGI,GITUGI(MURANGA),37.025500,-0.655967,1:50000 MAPS,4,MOH,,
36.8387,-0.704469,17,ICHICHI DISP,322,CENTRAL,MURANGA,KANGEMA,KIRURI,ICHICHI,36.838700,-0.704469,DDP,4,MOH,,
37.028378,-0.596847,18,IRURI DISP,323,CENTRAL,MURANGA,MATHIOYA,KAMACHARIA,THUITA(MURANGA),37.028378,-0.596847,1:50000 MAPS,4,MOH,,
36.9821,-0.620072,19,KAGUMOINI DISP,325,CENTRAL,MURANGA,MATHIOYA,KIRU,KAGUMOINI(MURANGA),36.982100,-0.620072,1:50000 MAPS,4,MOH,,
37.04,-0.71,,KAHUHIA ACK DISP,,CENTRAL,MURANGA,KAHURO,KAHUHIA,KIROGO,37.040000,-0.710000,DHMT,4,MISS,,
36.8629,-0.610663,21,KAIRO DISP,327,CENTRAL,MURANGA,MATHIOYA,KIRU,KAIRO,36.862900,-0.610663,1:50000 MAPS,4,MOH,,
37.1921,-0.741239,22,KAMBIRWA DISP,329,CENTRAL,MURANGA,KIHARU,GIKINDU,KAMBIRWA,37.192100,-0.741239,1:50000 MAPS,4,MOH,,
36.97065,-0.68709,23,KANGEMA HEALTH CENTRE,378,CENTRAL,MURANGA,KANGEMA,MUGURU,GAKIRA,36.970650,-0.687090,GPS,3,MOH,,
36.9522,-0.619082,24,KANJAMA DISP,2713,CENTRAL,MURANGA,MATHIOYA,KIRU,KANJAMA,36.952200,-0.619082,1:50000 MAPS,4,MOH,,
36.8829,-0.686016,25,KANYENYAINI DISP,331,CENTRAL,MURANGA,KANGEMA,KANYENYAINI,KANYENYAINI,36.882900,-0.686016,DDP,4,MOH,,
37.12342,-0.751234,26,KARAHA DISP,4594,CENTRAL,MURANGA,KIHARU,MBIRI,MUCHUNGUCHA,37.123420,-0.751234,DISTRICT ESTIMATES,4,MISS,,
37.0636,-0.697581,27,KIAMARA DISP,334,CENTRAL,MURANGA,KANGEMA,IYEGO,GACHARAIGU,37.063600,-0.697581,1:50000 MAPS,4,MOH,,
37.118469,-0.760811,28,KIANGOCHI DISP,335,CENTRAL,MURANGA,KIHARU,MBIRI,MUCHUNGUCHA,37.118469,-0.760811,1:50000 MAPS,4,MOH,,
36.98927,-0.69231,29,KIANGUNYI MISSION DISP,336,CENTRAL,MURANGA,KANGEMA,MUGURU,WATUHA,36.989270,-0.692310,GPS,4,MISS,,
36.91892,-0.698198,30,KIBUTHA DISP,337,CENTRAL,MURANGA,KANGEMA,KANYENYAINI,KIBUTHA,36.918920,-0.698198,1:50000 MAPS,4,MOH,,
37.162341,-0.673212,31,KIGETUINI DISP,338,CENTRAL,MURANGA,KIHARU,GATURI,KIMATHI(MURANGA),37.162341,-0.673212,1:50000 MAPS,4,MOH,,
36.88874,-0.648649,32,KIHOYA DISP,340,CENTRAL,MURANGA,MATHIOYA,RWATHIA,KIHOYA,36.888740,-0.648649,1:50000 MAPS,4,MOH,,
36.97,-0.61,,KIHURO ACK DISP,,CENTRAL,MURANGA,MATHIOYA,KIRU,KAGUMOINI(MURANGA),36.970000,-0.610000,DHMT,4,MISS,,
37.0672,-0.767812,34,KIRIA DISP,344,CENTRAL,MURANGA,KAHURO,MUGOIRI,KIRIA(MURANGA),37.067200,-0.767812,1:50000 MAPS,4,MOH,,
36.95155,-0.59941,35,KIRIAINI DISP,345,CENTRAL,MURANGA,MATHIOYA,KIRU,KIRIAINI(MURANGA),36.951550,-0.599410,GPS,4,MOH,,
36.9482,-0.597467,36,KIRIAINI MISS. HOSPITAL,2379,CENTRAL,MURANGA,MATHIOYA,KIRU,KIRIAINI(MURANGA),36.948200,-0.597467,DDP,1,MISS,,
37.02947,-0.71178,37,KIROGO HEALTH CENTRE,381,CENTRAL,MURANGA,KAHURO,KAHUHIA,KIROGO,37.029470,-0.711780,GPS,3,MOH,,
36.96,-0.66,,MIHUTI DISP,,CENTRAL,MURANGA,MATHIOYA,GITUGI,MIHUTI(MURANGA),36.960000,-0.660000,DHMT,4,MISS,,
37.09145,-0.63969,42,MUGEKA HEALTH CENTRE,354,CENTRAL,MURANGA,KIHARU,GATURI,GEITWA/MUGEKA,37.091450,-0.639690,GPS,3,MOH,,
37.02561,-0.74839,43,MUGOIRI  MISSION DISP,356,CENTRAL,MURANGA,KAHURO,MUGOIRI,KAHURO,37.025610,-0.748390,GPS,4,MISS,,
37.15985,-0.71587,45,MURANGA DISTRICT HOSPITAL,393,CENTRAL,MURANGA,KIHARU,TOWNSHIP,KARURI(MURANGA),37.159850,-0.715870,GPS,1,MOH,,
36.8958,-0.718632,46,MURARANDIA DISP,362,CENTRAL,MURANGA,KAHURO,MURARANDIA,MURARANDIA,36.895800,-0.718632,1:50000 MAPS,4,MOH,,
36.97306,-0.74315,47,MURIRANJAS SUB-DISTRICT HOSP.,394,CENTRAL,MURANGA,KAHURO,MUGOIRI,KAHURO,36.973060,-0.743150,GPS,1,MOH,,
36.95746,-0.63943,48,NYAKIANGA DISP,369,CENTRAL,MURANGA,MATHIOYA,NJUMBI,NJUMBI,36.957460,-0.639430,GPS,4,MOH,,
36.9328,-0.659602,49,RWATHIA DISP,2712,CENTRAL,MURANGA,MATHIOYA,RWATHIA,RWATHIA,36.932800,-0.659602,DDP,4,MOH,,
36.831081,-0.6667,50,TUTHU SUB HEALTH CENTRE,386,CENTRAL,MURANGA,KANGEMA,KIRURI,TUTHU,36.831081,-0.666700,1:50000 MAPS,3,MOH,,
36.98123,-0.591234,51,WAHUNDURA DISP,3398,CENTRAL,MURANGA,MATHIOYA,KAMACHARIA,KAMUNE,36.981230,-0.591234,DISTRICT ESTIMATES,4,MOH,,
37.0117,-0.724185,52,WANJENGI DISP,375,CENTRAL,MURANGA,KAHURO,WEITHAGA,WANJENGI,37.011700,-0.724185,1:50000 MAPS,4,MOH,,
36.84123,-0.651234,53,WANJERERE DISP,374,CENTRAL,MURANGA,MATHIOYA,RWATHIA,WANJERERE,36.841230,-0.651234,1:50000 MAPS,4,MOH,,
36.97671,-0.71253,54,WEITHAGA DISP,3396,CENTRAL,MURANGA,KAHURO,WEITHAGA,KAHUTI,36.976710,-0.712530,GPS,4,MISS,,
36.627174,-0.767321,64,AIC MUKEU DISP,,CENTRAL,NYANDARUA,SOUTH KINANGOP,NYAKIO,MUKEU(NYANDA),36.627174,-0.767321,SUBLOC CENTROID,4,MISS,,
36.4433,-0.002742,1,BAARI DISP,166,CENTRAL,NYANDARUA,NDARAGWA,LESHAU,KARAGOINI,36.443300,-0.002742,DDP,4,MOH,,
36.5714,-0.833952,2,BAMBOO DISP,3940,CENTRAL,NYANDARUA,SOUTH KINANGOP,MAGUMU,MATURA(S. KINANGOP),36.571400,-0.833952,DDP,4,MOH,,
36.5919,-0.610526,3,ENGINEER HEALTH CENTRE,398,CENTRAL,NYANDARUA,NORTH KINANGOP,ENGINEER,GATHARA,36.591900,-0.610526,DDP,3,MOH,,
36.5604,-0.35786,4,GETA BUSH DISP,399,CENTRAL,NYANDARUA,KIPIPIRI,WANJOHI,WANJOHI,36.560400,-0.357860,DDP,4,MOH,,
36.628,-0.486639,5,GETA FOREST DISP,400,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,NANDARASI,36.628000,-0.486639,DDP,4,MOH,,
36.5669,-0.801432,6,HENI DISP,402,CENTRAL,NYANDARUA,SOUTH KINANGOP,MAGUMU,KARATI(NYANDARUA),36.566900,-0.801432,DDP,4,MOH,,
36.5467,-0.030709,23,HOLY FAMILY CATHOLIC DISP,3603,CENTRAL,NYANDARUA,NDARAGWA,KAHUTHA,MURICHO,36.546700,-0.030709,DDP,4,MISS,,
36.4771,0.039534,8,KAHEMBE DISP,4506,CENTRAL,NYANDARUA,NDARAGWA,MATHINGIRA,NDIVAI,36.477100,0.039534,DDP,4,MOH,,
36.419674,-0.210357,,KAIMBAGA DISP,,CENTRAL,NYANDARUA,OL KALOU,RURII,RURII,36.419674,-0.210357,DHMT,4,MOH,,
36.6182,-0.78127,9,KARANGATHA HEALTH CENTRE,427,CENTRAL,NYANDARUA,SOUTH KINANGOP,NYAKIO,KARANGATHA,36.618200,-0.781270,DDP,3,MOH,,
36.5649,-0.882732,10,KENTON GITWE DISP,3281,CENTRAL,NYANDARUA,SOUTH KINANGOP,MAGUMU,GITWE(NYANDARUA),36.564900,-0.882732,DDP,4,MOH,,
36.569856,-0.421866,11,KIHINGO CATHOLIC DISP,4542,CENTRAL,NYANDARUA,KIPIPIRI,GETA,MAKUMBI,36.569856,-0.421866,ILRI MKT CENTRES,4,MISS,,
36.4765,-0.186805,12,KIRIMA DISP,403,CENTRAL,NYANDARUA,NDARAGWA,SHAMATA,KIRIMA(NYANDARUA),36.476500,-0.186805,DDP,4,MOH,,
36.421123,-0.092321,13,LESHAU PONDO HEALTH CENTRE,428,CENTRAL,NYANDARUA,OL JORO OROK,WERU,GATUMBIRO(NYAND),36.421123,-0.092321,1:50000 MAPS,3,MOH,,
36.3269,-0.144529,15,MAINA & MWANGI HEALTH CENTRE,429,CENTRAL,NYANDARUA,OL JORO OROK,OL JORO OROK,NYAIROKO,36.326900,-0.144529,DDP,3,MOH,,
36.432321,0.062321,16,MAINA VILLAGE DISP,3211,CENTRAL,NYANDARUA,NDARAGWA,KIRIITA,SHAURI,36.432321,0.062321,1:50000 MAPS,4,MOH,,
36.4953,-0.35786,17,MANUNGA DISP,404,CENTRAL,NYANDARUA,KIPIPIRI,WANJOHI,WANJOHI,36.495300,-0.357860,DDP,4,MOH,,
36.3223,-0.34225,18,MAWINGU DISP,,CENTRAL,NYANDARUA,OL KALOU,OL KALOU,MAWINGO(NYANDA),36.322300,-0.342250,DDP,4,MOH,,
36.254,-0.206317,19,MIRANGINE HEALTH CENTRE,431,CENTRAL,NYANDARUA,OL KALOU,NDUNDORI,MELANGINE,36.254000,-0.206317,DDP,3,MOH,,
36.4882,-0.605662,21,MURUNGARU DISP,405,CENTRAL,NYANDARUA,NORTH KINANGOP,ENGINEER,MURUNGARU,36.488200,-0.605662,DDP,4,MOH,,
36.6279,-0.565601,22,MUTARAKWA DISP,406,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,KINJA,36.627900,-0.565601,DDP,4,MOH,,
36.61817,-0.525748,,NANDARASI DISP,,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,KITIRI,36.618170,-0.525748,DHMT,4,MOH,,
36.5441,-0.040465,24,NDARAGWA HEALTH CENTRE,407,CENTRAL,NYANDARUA,NDARAGWA,KAHUTHA,MURICHO,36.544100,-0.040465,DDP,3,MOH,,
36.4413,-0.338998,25,NDEMI DISP,408,CENTRAL,NYANDARUA,KIPIPIRI,MALEWA,NDEMI,36.441300,-0.338998,DDP,4,MOH,,
36.332321,-0.312321,28,NEW MAWINGO DISP,409,CENTRAL,NYANDARUA,OL KALOU,OL KALOU,MAWINGO(NYANDA),36.332321,-0.312321,1:50000 MAPS,4,MOH,,
36.292321,-0.342321,29,NEW TUMAINI DISP,,CENTRAL,NYANDARUA,OL KALOU,TUMAINI,KANJUIRI,36.292321,-0.342321,1:50000 MAPS,4,MOH,,
36.2833,-0.095749,30,NGANO H C,410,CENTRAL,NYANDARUA,OL JORO OROK,GATANJE,NGANO,36.283300,-0.095749,DDP,3,MOH,,
36.23,-0.313633,31,NGORIKA DISP,412,CENTRAL,NYANDARUA,OL KALOU,NGORIKA,NGORIKA,36.230000,-0.313633,DDP,4,MOH,,
36.669,-0.734441,32,NJABINI CATHOLIC DISP,413,CENTRAL,NYANDARUA,SOUTH KINANGOP,NJABINI,KIBURU,36.669000,-0.734441,DDP,4,MISS,,
36.6657,-0.721433,33,NJABINI HEALTH CENTRE,432,CENTRAL,NYANDARUA,SOUTH KINANGOP,NJABINI,KIBURU,36.665700,-0.721433,DDP,3,MOH,,
36.5833,-0.5992,34,NORTH KINANGOP CATHOLIC HOSPITAL,436,CENTRAL,NYANDARUA,NORTH KINANGOP,ENGINEER,GATHARA,36.583300,-0.599200,HD MAPS,1,MISS,,
36.359734,0.013654,36,NYAHURURU CATHOLIC MISSION DISP,397,CENTRAL,NYANDARUA,OL JORO OROK,GATIMU,GIKINGI,36.359734,0.013654,ILRI MKT CENTRES,4,MISS,,
36.3418,0.023274,37,NYAHURURU DISTRICT HOSPITAL,437,CENTRAL,NYANDARUA,OL JORO OROK,GATIMU,GIKINGI,36.341800,0.023274,DDP,1,MOH,,
36.269,-0.283714,38,NYS TUMAINI DISP,3361,CENTRAL,NYANDARUA,OL KALOU,TUMAINI,KANJUIRI,36.269000,-0.283714,DDP,4,MOH,,
36.3535,-0.099001,39,OL JORO OROK CATHOLIC DISP,3634,CENTRAL,NYANDARUA,OL JORO OROK,OL JORO OROK,LESIRKO,36.353500,-0.099001,DDP,4,MISS,,
36.3483,-0.046969,40,OL'BOROSAT DISP,414,CENTRAL,NYANDARUA,OL JORO OROK,GATANJE,GATHANJE,36.348300,-0.046969,DDP,4,MOH,,
36.5213,-0.405989,41,OLD MAWINGO DISP,415,CENTRAL,NYANDARUA,KIPIPIRI,KIPIPIRI,MIHARATI,36.521300,-0.405989,DDP,4,MOH,,
36.3735,-0.2707,42,OL'KALOU DISTRICT HOSPITAL,438,CENTRAL,NYANDARUA,OL KALOU,OL KALOU,MUNYEKI,36.373500,-0.270700,HD MAPS,1,MOH,,
36.32708,-0.219369,68,PASSENGA CATHOLIC DISP,4546,CENTRAL,NYANDARUA,OL KALOU,RURII,PASSENGA,36.327080,-0.219369,SUBLOC CENTROID,4,MISS,,
36.5792,-0.123716,43,PESI DISP,416,CENTRAL,NYANDARUA,NDARAGWA,SHAMATA,PESI(NYANDARUA),36.579200,-0.123716,DDP,4,MOH,,
36.5649,-0.248593,44,SHAMATA DISP,417,CENTRAL,NYANDARUA,NATIONAL PARK,NATIONAL PARK,MT. KENYA N. PARK,36.564900,-0.248593,DDP,4,MOH,,
36.2833,-0.043717,45,SILIBWET DISP,418,CENTRAL,NYANDARUA,OL JORO OROK,GATANJE,SILIBWET(NYANDA),36.283300,-0.043717,DDP,4,MOH,,
36.250195,-0.217278,20,ST MATTHEWS AND SARAH CATHOLIC D,4356,CENTRAL,NYANDARUA,OL KALOU,NDUNDORI,MELANGINE,36.250195,-0.217278,SUBLOC CENTROID,4,MISS,,
36.239229,-0.303998,,ST. MARY'S DISP,,CENTRAL,NYANDARUA,OL KALOU,NGORIKA,NGORIKA,36.239229,-0.303998,DHMT,4,MISS,,
36.4621,-0.0977,48,SUBUKU DISP,420,CENTRAL,NYANDARUA,NDARAGWA,KANYAGIA,KANYAGIA,36.462100,-0.097700,DDP,4,MOH,,
36.2638,-0.271357,49,TUMAINI DISP,423,CENTRAL,NYANDARUA,OL KALOU,TUMAINI,KANJUIRI,36.263800,-0.271357,DDP,4,MOH,,
36.4426,-0.447615,50,TURASHA DISP,424,CENTRAL,NYANDARUA,KIPIPIRI,LERESHWA,KIRIKO(NYANDARUA),36.442600,-0.447615,DDP,4,MOH,,
36.5779,0.03238,51,URUKU DISP,425,CENTRAL,NYANDARUA,NDARAGWA,KAHUTHA,URUKU(NYANDARUA),36.577900,0.032380,DDP,4,MOH,,
36.5122,-0.307129,52,WANJOHI HEALTH CENTRE,434,CENTRAL,NYANDARUA,KIPIPIRI,WANJOHI,GATONDO,36.512200,-0.307129,DDP,3,MOH,,
36.5747,-0.681759,53,WERU DISP,426,CENTRAL,NYANDARUA,SOUTH KINANGOP,NJABINI,MURUAKI,36.574700,-0.681759,DDP,4,MOH,,
37.020721,-0.501352,1,AGUTHI DISP,440,CENTRAL,NYERI,TETU,AGUTHI,GITITU,37.020721,-0.501352,1:50000 MAPS,4,MOH,,
36.874537,-0.331019,2,AMBONI DISP,441,CENTRAL,NYERI,KIENI WEST,MWEIGA,AMBONI,36.874537,-0.331019,1:50000 MAPS,4,MOH,,
36.781122,-0.221133,3,BELLEVUE SUB HEALTH CENTRE,442,CENTRAL,NYERI,KIENI WEST,GATARAKWA,KAMARIKI,36.781122,-0.221133,1:50000 MAPS,4,MOH,,
37.0,-0.111224,4,BURGURET DISP,,CENTRAL,NYERI,KIENI EAST,GAKAWA,GITHIMA(NYERI),37.000000,-0.111224,1:50000 MAPS,4,MOH,,
37.173874,-0.440991,5,CHEHE DISP,444,CENTRAL,NYERI,MATHIRA,IRIA-INI,CHEHE,37.173874,-0.440991,1:50000 MAPS,4,MOH,,
36.91898,-0.41129,6,CONSOLATA HOSPITAL MATHARI,496,CENTRAL,NYERI,MUNICIPALITY,MUKARO,MATHARI,36.918980,-0.411290,GPS,1,MISS,,
36.682213,-0.281144,7,EMBARINGO DISP,3159,CENTRAL,NYERI,KIENI WEST,GATARAKWA,EMBARINGO,36.682213,-0.281144,1:50000 MAPS,4,MOH,,
36.7948,-0.307348,8,ENDARASHA HEALTH CENTRE,509,CENTRAL,NYERI,KIENI WEST,ENDARASHA,ENDARASHA,36.794800,-0.307348,1:50000 MAPS,3,MOH,,
37.026577,-0.429054,9,GACHIKA DISP,3158,CENTRAL,NYERI,MUNICIPALITY,KIGANJO,GACHIKA(NYERI),37.026577,-0.429054,1:50000 MAPS,4,MOH,,
37.08,-0.041123,10,GAKAWA DISP,3364,CENTRAL,NYERI,KIENI EAST,GAKAWA,KAHURURA,37.080000,-0.041123,1:50000 MAPS,4,MOH,,
37.148198,-0.399909,11,GATEI DISP,445,CENTRAL,NYERI,MATHIRA,MAGUTU,GATEI(NYERI),37.148198,-0.399909,1:50000 MAPS,4,MOH,,
37.031124,-0.07432,12,GATHIURU DISP,446,CENTRAL,NYERI,KIENI EAST,GAKAWA,GATHIURU,37.031124,-0.074320,1:50000 MAPS,4,MOH,,
36.90123,-0.48214,13,GATHUTHI DISP,3809,CENTRAL,NYERI,TETU,THEGENGE,GATHUTHI,36.901230,-0.482140,DISTRICT ESTIMATES,4,MISS,,
36.9919,-0.457437,14,GATITU DISP,447,CENTRAL,NYERI,TETU,GAAKI,MUTATHIINI,36.991900,-0.457437,1:50000 MAPS,4,MOH,,
37.16667,-0.43333,15,GATONDO DISP,4578,CENTRAL,NYERI,MATHIRA,IRIA-INI,KIAMWANGI,37.166670,-0.433330,1:50000 MAPS,4,MOH,,
36.975528,-0.532145,16,GIATHENGE DISP,3561,CENTRAL,NYERI,OTHAYA,KARIMA,GURA,36.975528,-0.532145,1:50000 MAPS,4,MOH,,
36.92429,-0.57562,17,GICHICHI SUB HEALTH CENTRE,489,CENTRAL,NYERI,OTHAYA,CHINGA,GICHICHE(NYERI),36.924290,-0.575620,GPS,3,MOH,,
37.019369,-0.471847,18,GICHIRA HEALTH CENTRE,449,CENTRAL,NYERI,TETU,AGUTHI,GICHIRA,37.019369,-0.471847,1:50000 MAPS,3,MOH,,
37.03231,-0.57123,19,GIKONDI DISP,490,CENTRAL,NYERI,MUKURWE-INI,GIKONDI,KIIRUNGI,37.032310,-0.571230,DISTRICT ESTIMATES,4,MISS,,
36.8629,-0.517025,20,GITUGI DISP,450,CENTRAL,NYERI,OTHAYA,MAHIGA,GITUGI(NYERI),36.862900,-0.517025,1:50000 MAPS,4,MOH,,
37.13234,-0.39132,21,GITUNDUTI CATHOLIC DISP,4371,CENTRAL,NYERI,MATHIRA,MAGUTU,GITUNDUTI,37.132340,-0.391320,DISTRICT ESTIMATES,4,MISS,,
37.125226,-0.619394,22,GUMBA DISP,451,CENTRAL,NYERI,MUKURWE-INI,RUTUNE,NGAMWA,37.125226,-0.619394,1:50000 MAPS,4,MOH,,
37.08784,-0.354505,23,HOMBE DISP,452,CENTRAL,NYERI,MATHIRA,RUGURU,SAGANA(NYERI),37.087840,-0.354505,1:50000 MAPS,4,MOH,,
37.12657,-0.47851,24,HOMEBASED DISP,,CENTRAL,NYERI,MATHIRA,KARATINA,CHERU,37.126570,-0.478510,GPS,4,MOH,,
37.07877,-0.54258,25,ICHAMARA DISP,453,CENTRAL,NYERI,MUKURWE-INI,GITHI,ICHAMARA,37.078770,-0.542580,GPS,4,MOH,,
36.883322,-0.554411,26,IHURIRIO DISP,454,CENTRAL,NYERI,OTHAYA,IRIA-INI,IHURIRIO,36.883322,-0.554411,1:50000 MAPS,4,MOH,,
36.8907,-0.412186,27,IHURURU DISP,455,CENTRAL,NYERI,TETU,MAHOYA,IHURURU,36.890700,-0.412186,1:50000 MAPS,4,MOH,,
37.061123,-0.21134,28,ISLAND FARM DISP,456,CENTRAL,NYERI,KIENI EAST,NAROMORU,RONGAI(NYERI),37.061123,-0.211340,1:50000 MAPS,4,MOH,,
37.107207,-0.40991,29,ITIATI DISP,3145,CENTRAL,NYERI,MATHIRA,KONYU,ITIATI,37.107207,-0.409910,1:50000 MAPS,4,MOH,,
37.18378,-0.406532,30,ITUNDU DISP,3154,CENTRAL,NYERI,MATHIRA,IRIA-INI,CHEHE,37.183780,-0.406532,1:50000 MAPS,4,MOH,,
36.8239,-0.402778,31,KABAGE DISP,457,CENTRAL,NYERI,TETU,MAHOYA,KABAGE,36.823900,-0.402778,1:50000 MAPS,4,MOH,,
36.9261,-0.516129,32,KAGERE DISP,3151,CENTRAL,NYERI,OTHAYA,MAHIGA,KAMOKO,36.926100,-0.516129,1:50000 MAPS,4,MOH,,
36.902253,-0.600901,33,KAGICHA DISP,4575,CENTRAL,NYERI,OTHAYA,CHINGA,MUMBUINI,36.902253,-0.600901,1:50000 MAPS,4,MOH,,
37.06232,-0.52123,34,KAHETI DISP,503,CENTRAL,NYERI,MUKURWE-INI,MUHITO,MUNYU(MUKURWEINI),37.062320,-0.521230,DISTRICT ESTIMATES,4,MISS,,
37.114415,-0.052703,35,KAHURURA DISP,458,CENTRAL,NYERI,KIENI EAST,GAKAWA,KAHURURA,37.114415,-0.052703,1:50000 MAPS,4,MOH,,
36.882433,-0.532433,36,KAIRUTHI DISP,4372,CENTRAL,NYERI,OTHAYA,IRIA-INI,KAIRUTHI(IRIANI),36.882433,-0.532433,1:50000 MAPS,4,MOH,,
37.114415,-0.052703,37,KAMBURAINI DISP,3149,CENTRAL,NYERI,KIENI EAST,GAKAWA,KAHURURA,37.114415,-0.052703,1:50000 MAPS,4,MOH,,
